base_pid,QID183,QID184,QID192,QID193,QID165,QID166,QID163,QID164,QID169,QID170,QID167,QID168,QID154,QID156,QID157,QID158,QID287_1,QID287_10,QID287_11,QID287_12,QID287_2,QID287_3,QID287_4,QID287_5,QID287_6,QID287_7,QID171,QID172,QID173,QID159_1,QID159_2,QID159_3,QID160_1,QID160_2,QID160_3,QID194,QID195,QID196,QID288_1,QID288_2,QID288_3,QID288_4,QID289_1,QID289_2,QID289_3,QID289_4,QID290_1,QID290_10,QID290_11,QID290_12,QID290_2,QID290_3,QID290_4,QID290_5,QID290_6,QID290_7,QID291,QID162,QID161,QID198_1,QID198_10,QID198_2,QID198_3,QID198_4,QID198_5,QID198_6,QID198_7,QID198_8,QID198_9,QID203_1,QID203_2,QID203_3,QID203_4,QID203_5,QID203_6,QID9_1,QID9_10,QID9_11,QID9_12,QID9_13,QID9_14,QID9_15,QID9_16,QID9_17,QID9_18,QID9_19,QID9_2,QID9_20,QID9_21,QID9_22,QID9_23,QID9_24,QID9_25,QID9_26,QID9_27,QID9_28,QID9_29,QID9_3,QID9_30,QID9_31,QID9_32,QID9_33,QID9_34,QID9_35,QID9_36,QID9_37,QID9_38,QID9_39,QID9_4,QID9_40,QID9_5,QID9_6,QID9_7,QID9_8,QID9_9,QID174,QID175,QID176,QID177,QID178,QID179,QID181,QID182,QID191,QID190,QID189
pid_33,1.0,,1.0,,2.0,50.0,,,2.0,500.0,,,,70.0,2.0,,4.0,5.0,2.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,,1.0,,3.0,4.0,3.0,,,,4.0,,2.0,6.0,1.0,2.0,2.0,5.0,5.0,6.0,6.0,56.0,38.0,38.0,40.0,55.0,43.0,52.0,47.0,48.0,50.0,2.0,6.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,,,3.0,,,10.0,2.0,,
pid_34,1.0,,1.0,,,,1.0,20.0,2.0,200.0,,,70.0,,2.0,,3.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,1.0,4.0,2.0,,,,,,5.0,5.0,6.0,4.0,,2.0,6.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,50.0,54.0,100.0,47.0,50.0,48.0,47.0,47.0,47.0,54.0,3.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,,,3.0,,,15.0,,,,2.0
pid_35,1.0,,1.0,,2.0,24.0,,,,,1.0,100.0,30.0,,3.0,,1.0,3.0,5.0,3.0,1.0,1.0,1.0,4.0,1.0,5.0,,1.0,,,,,4.0,5.0,5.0,3.0,,2.0,5.0,3.0,4.0,5.0,3.0,6.0,5.0,5.0,40.0,51.0,65.0,50.0,20.0,10.0,50.0,70.0,25.0,60.0,2.0,,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,,3.0,,,6.0,,,10.0,,4.0,
pid_36,1.0,,1.0,,2.0,25.0,,,1.0,1010.0,,,,75.0,,3.0,5.0,5.0,1.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,1.0,,,,,,5.0,3.0,4.0,6.0,,1.0,5.0,1.0,2.0,2.0,6.0,7.0,7.0,7.0,79.0,95.0,5.0,77.0,50.0,100.0,89.0,78.0,83.0,93.0,4.0,,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,,,6.0,,,,20.0,,2.0,
pid_37,,2.0,2.0,,,,1.0,33.0,,,1.0,350.0,30.0,,,3.0,4.0,5.0,1.0,3.0,5.0,5.0,5.0,4.0,5.0,5.0,1.0,,,3.0,3.0,3.0,,,,,4.0,1.0,6.0,3.0,6.0,5.0,3.0,5.0,5.0,5.0,65.0,90.0,35.0,50.0,65.0,70.0,65.0,75.0,60.0,75.0,3.0,,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,,,6.0,,,20.0,,,9.0,
pid_38,,2.0,2.0,,2.0,23.0,,,1.0,1200.0,,,30.0,,,6.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,,3.0,,,,,4.0,4.0,4.0,,3.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,,,,,,,,,,,,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,2.0,,,4.0,,,0.0,,,2.0
pid_39,2.0,,1.0,,2.0,50.0,,,,,1.0,90.0,30.0,,2.0,,1.0,1.0,5.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,,,2.0,4.0,4.0,2.0,,,,3.0,,1.0,7.0,1.0,3.0,3.0,5.0,5.0,5.0,6.0,44.0,29.0,69.0,40.0,58.0,30.0,53.0,52.0,95.0,78.0,1.0,6.0,,,,,,,,,,,,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,,,2.0,,,4.0,18.0,,1.0,,
pid_40,,1.0,,2.0,2.0,1.0,,,2.0,450.0,,,35.0,,,3.0,4.0,5.0,5.0,3.0,1.0,4.0,2.0,2.0,2.0,4.0,,,4.0,1.0,1.0,1.0,,,,,5.0,1.0,6.0,2.0,4.0,5.0,5.0,6.0,6.0,6.0,40.0,80.0,85.0,20.0,25.0,10.0,25.0,20.0,10.0,30.0,3.0,6.0,,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,5.0,,,6.0,10.0,,,,3.0
pid_41,,1.0,,2.0,,,1.0,32.0,,,1.0,300.0,,70.0,3.0,,2.0,5.0,4.0,4.0,3.0,2.0,2.0,4.0,4.0,5.0,,,4.0,4.0,4.0,2.0,,,,4.0,,1.0,6.0,3.0,4.0,3.0,5.0,6.0,5.0,5.0,41.0,72.0,50.0,75.0,45.0,41.0,50.0,60.0,60.0,84.0,2.0,,4.0,,,,,,,,,,,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,,,5.0,,,3.0,,17.0,,,3.0
pid_42,1.0,,,2.0,,,2.0,6.0,,,1.0,110.0,80.0,,3.0,,2.0,2.0,2.0,1.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,,,2.0,4.0,2.0,,,,3.0,,1.0,5.0,3.0,6.0,6.0,2.0,5.0,6.0,6.0,15.0,85.0,52.0,40.0,35.0,40.0,42.0,48.0,48.0,85.0,2.0,5.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,4.0,,,5.0,,,4.0,,,,5.0
pid_43,,1.0,,1.0,,,1.0,50.0,2.0,400.0,,,30.0,,3.0,,4.0,4.0,2.0,4.0,3.0,3.0,5.0,4.0,3.0,4.0,,,2.0,4.0,2.0,3.0,,,,,1.0,1.0,6.0,1.0,1.0,1.0,2.0,7.0,7.0,7.0,1.0,47.0,100.0,100.0,87.0,100.0,100.0,63.0,45.0,100.0,4.0,,4.0,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,,4.0,,,3.0,,10.0,,,3.0
pid_44,2.0,,2.0,,,,1.0,20.0,2.0,200.0,,,30.0,,1.0,,5.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,,,1.0,3.0,3.0,2.0,,,,4.0,,1.0,7.0,4.0,2.0,2.0,1.0,3.0,6.0,6.0,10.0,2.0,60.0,70.0,10.0,10.0,20.0,20.0,5.0,15.0,4.0,5.0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,,,5.0,,,6.0,20.0,,2.0,,
pid_45,,1.0,1.0,,2.0,40.0,,,2.0,400.0,,,,88.0,3.0,,2.0,1.0,5.0,4.0,2.0,1.0,2.0,4.0,1.0,4.0,,2.0,,,,,5.0,4.0,2.0,4.0,,2.0,6.0,6.0,3.0,2.0,5.0,5.0,6.0,6.0,19.0,8.0,89.0,23.0,20.0,16.0,24.0,15.0,25.0,22.0,1.0,6.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,5.0,,,4.0,,13.0,,,4.0,
pid_46,,1.0,,2.0,,,1.0,20.0,2.0,400.0,,,,80.0,,5.0,1.0,5.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,1.0,,,3.0,3.0,3.0,,,,4.0,,2.0,6.0,1.0,4.0,4.0,2.0,3.0,4.0,4.0,29.0,50.0,50.0,78.0,71.0,31.0,31.0,30.0,32.0,50.0,3.0,5.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,,,4.0,,,,8.0,,10.0,
pid_47,2.0,,,1.0,2.0,28.0,,,1.0,1250.0,,,,70.0,,5.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,4.0,2.0,1.0,,5.0,,,,,5.0,4.0,5.0,2.0,,2.0,6.0,2.0,6.0,5.0,5.0,6.0,5.0,3.0,46.0,67.0,42.0,56.0,22.0,40.0,44.0,59.0,29.0,58.0,4.0,,5.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,5.0,,,4.0,,,9.0,,,3.0
pid_48,1.0,,,2.0,2.0,54.0,,,,,1.0,115.0,,69.0,5.0,,4.0,5.0,4.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,,5.0,,3.0,4.0,3.0,,,,,4.0,1.0,6.0,2.0,3.0,3.0,5.0,7.0,7.0,7.0,30.0,85.0,40.0,70.0,30.0,20.0,70.0,80.0,60.0,70.0,4.0,,7.0,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,,5.0,,,6.0,,,20.0,,9.0,
pid_49,,2.0,2.0,,,,1.0,50.0,,,1.0,116.0,50.0,,4.0,,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,1.0,,,,,,1.0,6.0,5.0,4.0,,1.0,5.0,1.0,5.0,5.0,2.0,5.0,5.0,5.0,40.0,60.0,80.0,90.0,70.0,50.0,40.0,25.0,65.0,75.0,3.0,,5.0,,,,,,,,,,,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,,5.0,,,20.0,,,,3.0
pid_50,1.0,,1.0,,2.0,15.0,,,,,1.0,200.0,,50.0,,4.0,5.0,5.0,2.0,3.0,4.0,4.0,5.0,4.0,5.0,5.0,,1.0,,,,,2.0,4.0,2.0,,5.0,1.0,7.0,4.0,3.0,2.0,2.0,5.0,6.0,7.0,80.0,75.0,60.0,75.0,40.0,70.0,50.0,40.0,70.0,80.0,3.0,,6.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,,,,,,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,,,2.0,,,10.0,,,3.0
pid_51,,2.0,,1.0,,,1.0,15.0,2.0,700.0,,,,70.0,5.0,,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,2.0,4.0,,,5.0,,,,3.0,3.0,4.0,5.0,,2.0,6.0,5.0,2.0,2.0,1.0,5.0,6.0,6.0,67.0,91.0,59.0,82.0,60.0,61.0,72.0,77.0,54.0,72.0,3.0,,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,,,5.0,,,5.0,20.0,,3.0,,
pid_52,,2.0,,2.0,2.0,15.0,,,2.0,275.0,,,30.0,,,3.0,4.0,5.0,1.0,3.0,3.0,4.0,5.0,3.0,5.0,5.0,,4.0,,2.0,2.0,2.0,,,,4.0,,1.0,7.0,2.0,2.0,3.0,1.0,5.0,6.0,7.0,55.0,91.0,59.0,56.0,45.0,38.0,43.0,38.0,44.0,74.0,2.0,,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,,5.0,,,5.0,,,0.0,,9.0,
pid_53,1.0,,1.0,,,,1.0,26.0,,,1.0,231.0,,67.0,,5.0,2.0,5.0,3.0,1.0,1.0,4.0,4.0,5.0,5.0,3.0,1.0,,,,,,3.0,5.0,2.0,,5.0,1.0,7.0,2.0,6.0,6.0,3.0,5.0,5.0,5.0,32.0,77.0,66.0,63.0,17.0,24.0,58.0,77.0,62.0,59.0,1.0,6.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,,,1.0,,,,15.0,,9.0,
pid_54,,1.0,1.0,,2.0,40.0,,,1.0,1200.0,,,30.0,,2.0,,2.0,5.0,5.0,5.0,2.0,3.0,5.0,5.0,3.0,5.0,,5.0,,,,,2.0,5.0,5.0,,4.0,1.0,6.0,2.0,4.0,5.0,5.0,6.0,5.0,6.0,26.0,100.0,100.0,100.0,29.0,42.0,95.0,83.0,74.0,76.0,2.0,,6.0,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,,5.0,,,5.0,,13.0,,,4.0,
pid_55,,1.0,1.0,,,,2.0,8.0,,,1.0,95.0,48.0,,,2.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0,3.0,5.0,,2.0,,,,,3.0,4.0,4.0,,4.0,1.0,7.0,2.0,4.0,4.0,3.0,5.0,5.0,5.0,35.0,51.0,50.0,47.0,24.0,36.0,40.0,42.0,38.0,94.0,2.0,,6.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,,5.0,,,6.0,,,19.0,,10.0,
pid_56,,1.0,1.0,,,,2.0,30.0,,,1.0,300.0,82.0,,2.0,,4.0,5.0,5.0,3.0,4.0,5.0,5.0,4.0,2.0,4.0,1.0,,,,,,3.0,5.0,6.0,3.0,,2.0,4.0,1.0,1.0,1.0,2.0,6.0,3.0,5.0,20.0,84.0,68.0,85.0,31.0,43.0,34.0,30.0,20.0,82.0,1.0,6.0,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,,,,,,,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,,,2.0,,,,15.0,1.0,,
pid_57,1.0,,,1.0,,,1.0,54.0,2.0,380.0,,,,35.0,5.0,,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,5.0,,,5.0,5.0,2.0,1.0,,,,6.0,,2.0,5.0,3.0,2.0,1.0,5.0,6.0,7.0,7.0,60.0,62.0,58.0,53.0,73.0,53.0,35.0,46.0,36.0,30.0,1.0,3.0,,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,,5.0,,,5.0,,15.0,,,1.0
pid_58,1.0,,1.0,,,,1.0,15.0,,,1.0,120.0,90.0,,,2.0,4.0,5.0,3.0,3.0,5.0,5.0,3.0,5.0,4.0,5.0,,1.0,,,,,4.0,3.0,5.0,5.0,,1.0,6.0,2.0,5.0,5.0,2.0,6.0,6.0,7.0,90.0,83.0,63.0,73.0,71.0,60.0,55.0,70.0,46.0,72.0,4.0,6.0,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,,,,,,,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,,4.0,,,5.0,,,0.0,,,3.0
pid_59,2.0,,,2.0,2.0,25.0,,,2.0,300.0,,,,70.0,4.0,,1.0,1.0,5.0,4.0,1.0,4.0,1.0,5.0,4.0,2.0,,5.0,,3.0,2.0,2.0,,,,,2.0,1.0,7.0,2.0,6.0,6.0,5.0,5.0,6.0,6.0,50.0,45.0,55.0,70.0,35.0,46.0,33.0,60.0,50.0,65.0,4.0,,6.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,2.0,,,6.0,,20.0,,,,2.0
pid_60,1.0,,1.0,,1.0,75.0,,,1.0,1125.0,,,85.0,,6.0,,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,5.0,,,,,1.0,1.0,1.0,,6.0,2.0,7.0,1.0,2.0,2.0,1.0,3.0,5.0,5.0,40.0,30.0,90.0,5.0,30.0,30.0,5.0,5.0,2.0,30.0,1.0,3.0,,,,,,,,,,,,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,5.0,,,6.0,,,10.0,2.0,,
pid_61,,1.0,1.0,,,,1.0,30.0,,,1.0,140.0,70.0,,2.0,,2.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,1.0,5.0,,,4.0,1.0,3.0,3.0,,,,,4.0,2.0,6.0,1.0,2.0,2.0,2.0,5.0,6.0,6.0,30.0,75.0,70.0,60.0,55.0,45.0,45.0,55.0,20.0,78.0,1.0,6.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,,,5.0,,,4.0,,20.0,2.0,,
pid_62,,2.0,1.0,,2.0,37.0,,,2.0,500.0,,,,49.0,,5.0,4.0,5.0,2.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,,2.0,,,,,4.0,4.0,4.0,,5.0,1.0,6.0,1.0,1.0,1.0,2.0,5.0,7.0,7.0,18.0,57.0,17.0,63.0,35.0,62.0,71.0,41.0,18.0,75.0,3.0,6.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,,5.0,,,5.0,,,13.0,,4.0,
pid_63,1.0,,,2.0,2.0,30.0,,,1.0,300.0,,,,81.0,,4.0,1.0,4.0,5.0,1.0,1.0,1.0,4.0,2.0,1.0,4.0,,2.0,,,,,5.0,3.0,3.0,,6.0,1.0,7.0,1.0,3.0,3.0,1.0,7.0,7.0,7.0,28.0,39.0,62.0,14.0,31.0,16.0,10.0,31.0,16.0,23.0,1.0,5.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,5.0,,,6.0,,,20.0,1.0,,
